,FAQ_Titles,FAQ_Desc,FAQ_Urls
1761,How do I cancel a cheque?,You can stop a cheque made from your Barclays account in Online Banking. See how here.,https://www.barclays.co.uk/help/payments/cheques/stop-cheque/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1762,I’ve been asked to synchronise or re-calibrate Mobile PINsentry with Online Banking. Is this a genuine request?,See if requests to synchronise the Mobile PINsentry function of the Barclays Mobile Banking app with your Barclays Online Banking are genuine or fraudulent,https://www.barclays.co.uk/help/mobile-banking/pinsentry/resynchronise/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1763,Review the information we have for your business,Review the information we have for your business,https://www.barclays.co.uk/business-banking/important-information/kyc-error/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1764,What's Premier Banking and how do I find out more?,Find out more information about Barclays Premier Banking here.,https://www.barclays.co.uk/help/premier/info/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1765,When can I switch my mortgage rate?,You may be able to make overpayments on your mortgage if your monthly amount reduces. Find out more.,https://www.barclays.co.uk/help/mortgages/repayments-rates/switch-mortgage-rate-app/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1766,The worst British recession ever?,"Here, we consider why a recession can be a painful but necessary adjustment to a part of the economy that has become out of shape.",https://www.barclays.co.uk/smart-investor/news-and-research/market-analysis/the-worst-british-recession-ever/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1767,Child Trust Fund guide,Got a question about Child Trust Funds? Find your answer in our handy guide.,https://www.barclays.co.uk/savings/childrens-savings/child-trust-fund-guide/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1768,Are the house price rises of the last couple of decades normal?,How property compares to other types of investment.,https://www.barclays.co.uk/smart-investor/news-and-research/weekly-investment-spotlight/are-the-house-price-rises-of-the-last-couple-of-decades-normal/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1760%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1769,Sally & Alberto’s retirement case study,Learn about how Sally and Alberto managed their accumulated wealth in the run-up to their retirement.,https://www.barclays.co.uk/smart-investor/accounts/sipp-pension/retirement-case-study-sally-and-alberto/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1770,How has coronavirus impacted return expectations?,Have investors been spoiled by past returns?,https://www.barclays.co.uk/smart-investor/news-and-research/market-analysis/how-has-coronavirus-impacted-return-expectations/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1771,How simple is investing in the US stock market?,How investors in the UK can understand more about how to invest in the US.,https://www.barclays.co.uk/smart-investor/news-and-research/market-analysis/how-simple-is-investing-in-the-us-stock-market/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1772,"What is a status enquiry request, and how do I raise one?","A status enquiry request gives a third party details about someone’s finances. See how to raise one, how long it might take and how much it’ll cost here.",https://www.barclays.co.uk/help/credit-rating/status-enquiry/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1773,Tech Pack Lite,"Get worldwide cover for up to two devices, worth up to £1,500 each.",https://www.barclays.co.uk/insurance/gadget-and-mobile-phone-insurance/tech-pack-lite/tech-pack-lite/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1774,Barclays Green Home Mortgages,Get a lower mortgage rate when you buy an energy efficient home.,https://www.barclays.co.uk/mortgages/green-home-mortgage/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1775,What’s the difference between automatic dividend reinvestment and SCRIP?,"Find out how automatic dividend reinvestment differs to SCRIP, and how MiFID II regulations affect both.",https://www.barclays.co.uk/help/smart-investor/dividends/what-is-difference-between-automatic-dividend-reinvestment-and-scrip/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1776,How do I change my travel insurance details?,"Whether you have travel insurance or a Travel Pack from the Features Store, you can call us to change your details.",https://www.barclays.co.uk/help/insurance/travel/change-details/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1777,What is Paym?,It enables you to exchange payments with other people registered with Paym using just their mobile number. Find out more here.,https://www.barclays.co.uk/help/paym/info/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1778,Will I be charged for overpaying on my mortgage?,,https://www.barclays.co.uk/help/mortgages/repayments-rates/overpayment-charge-app-only/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1770%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1779,Will I be charged for overpaying on my mortgage?,There are some scenarios in which you might be charged. We explain them here.,https://www.barclays.co.uk/help/mortgages/repayments-rates/overpayment-charge/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1780,Legal information,Legal information about our mortgages.,https://www.barclays.co.uk/mortgages/legal-information/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1781,What is my Personal Savings Allowance?,Your Personal Savings Allowance is the total amount of interest you can earn each year across all of your bank accounts (except ISAs) without paying tax.,https://www.barclays.co.uk/help/savings-and-investments/accounts/personal-savings-allowance/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1782,What is Paym?,It enables you to exchange payments with other people registered with Paym using just their mobile number. Find out more here.,https://www.barclays.co.uk/help/pingit/paym/info/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1783,What’s a Statement of Deduction of Income Tax?,It shows what tax has been deducted on interest paid to your account in the 2015 –16 tax year or earlier.,https://www.barclays.co.uk/help/smart-investor/stockbrokers/interest-statement0/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1784,How do I get a summary of interest paid to my account?,Your first statement in each new tax year will show the interest paid to your account in the previous tax year.,https://www.barclays.co.uk/help/savings-and-investments/accounts/summary-interest-paid/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1785,How much can I afford?,Check how much you can borrow with our simple calculator. It could give you a more accurate estimate of how much you could borrow from us.,https://www.barclays.co.uk/mortgages/mortgage-calculator/mortgage-affordability-calculator/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1786,Keep your mobile devices safe,"Learn how to protect yourself, your data and your devices against fraudsters.",https://www.barclays.co.uk/fraud-and-scams/Cyber/protect-your-devices/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1787,MortgageCare Payment Protection Insurance,We recently got in touch regarding your mortgage payment protection insurance policy,https://www.barclays.co.uk/important-information/ppi/form/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1788,Barclays insurance offer,Get up to five months of Apple subscriptions for free.,https://www.barclays.co.uk/insurance/apple/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1780%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1789,Tech Pack,"Protect your smartphone, laptop, camera and tablet when you add the Tech Pack to your Barclays current account.",https://www.barclays.co.uk/insurance/gadget-and-mobile-phone-insurance/tech-pack/tech-pack/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1790,Fidelity Moneybuilder Income Fund,We take a closer look at the Fidelity Moneybuilder Income Fund.,https://www.barclays.co.uk/smart-investor/news-and-research/weekly-investment-spotlight/fidelity-moneybuilder-income-fund/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1791,Don’t recognise this transaction?,"This transaction is from one of your third-party accounts, so we only have some of the details.",https://www.barclays.co.uk/help/open-banking/dont-recognise-a-transaction/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1792,Events,Terms of use for provision of events at Barclays premises.,https://www.barclays.co.uk/business-banking/eventbrite-terms-conditions/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1793,Sales & Marketing challenges,Get sales and marketing know-how from four of the UK’s most savvy entrepreneurs,https://www.barclays.co.uk/business-banking/sectors/entrepreneurs/sales-marketing/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1794,What drives the performance of your portfolio: the sector or the country?,"Here, we examine how sector performance is often the driver of returns across different markets.",https://www.barclays.co.uk/smart-investor/news-and-research/market-analysis/what-drives-the-performance-of-your-portfolio/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1795,Greener Home Reward – registration form,,https://www.barclays.co.uk/forms/mortgages/greener-home-reward-registration-form/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1796,Children's savings account,"Whether you’d like a structured or flexible approach to saving for your child’s future, see how our accounts can help.",https://www.barclays.co.uk/savings/childrens-savings/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1797,Readly Digital Newspaper and Magazine Subscription,Unlimited access to magazines and newspapers through Barclays digital subscription offers. Enjoy your first month free and save 10% a month thereafter.,https://www.barclays.co.uk/subscriptions/readly/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1798,What’s a Statement of Deduction of Income Tax?,It shows what tax has been deducted on interest paid to your account in the 2015 –16 tax year or earlier.,https://www.barclays.co.uk/help/savings-and-investments/accounts/interest-statement/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1790%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1799,Foreign currency savings accounts,Find out how you can earn interest on spare foreign currency left over from international trading.,https://www.barclays.co.uk/business-banking/business-abroad/currency-savings-account/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1800,Are income or accumulation units better in retirement?,"For an income-seeking investor in retirement, income units might be the obvious choice but is it necessarily the right one?",https://www.barclays.co.uk/smart-investor/accounts/sipp-pension/are-income-or-accumulation-units-better-in-retirement/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1801,BlackRock European Dynamic Fund,"We take a closer look at the BlackRock European Dynamic Fund, what it does and the kind of companies it invests in.",https://www.barclays.co.uk/smart-investor/news-and-research/weekly-investment-spotlight/blackrock-european-dynamic-fund/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1802,Wealth 2-Year Flexible Cash ISA,The Wealth Flexible Cash ISA is an exclusive ISA for you as a Wealth Management client.,https://www.barclays.co.uk/wealth-management/two-year-flexible-cash-isa/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1803,Apply for your personal loan,,https://www.barclays.co.uk/loans/apply-for-your-personal-loan/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1804,Bike cover,"Protect your pedals, home and away. Insure your most expensive bike and we’ll automatically cover all the other bikes in your home up to the same value.",https://www.barclays.co.uk/insurance/home-insurance/bike-insurance/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1805,Four differences between active and passive investing,"Funds may be divided into two main types – active and passive. Both aim to make money from their underlying assets, but how do they differ?",https://www.barclays.co.uk/smart-investor/news-and-research/investing-insights/four-differences-between-active-and-passive-investing/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1806,How can I set up and amend third parties to manage my account for me?,You can set up and amend third parties to manage your Smart Investor account for you.,https://www.barclays.co.uk/help/smart-investor/managing-your-account/third-party-account-access/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1807,Apply for your personal loan,,https://www.barclays.co.uk/loans/apply-for-your-personal-loan-bmb/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
1808,Our other current accounts,"Whether you want a current account, loan or to save, at Barclays, we have a range of products to suit your needs. See them on Barclays.co.uk",https://www.barclays.co.uk/current-accounts/other-accounts/#back=%2Fcontent%2Fbarclaysuk%2Fen%2Fhelp%2Fresults.html%3Fq%3Dneed%2Bhelp%2Bwith%2Bdebit%2Bcard%26offset%3D1800%26origin%3Dhelp.barclays.co.uk%26direct%3Dfalse%26spellcheck%3Dtrue
